ICC4958.Ca_09055	21.59	13.53	19.62	35.16	31.87	27.67	28.84	27.64	33.87	21.34	30.24
ICC4958.Ca_09056	31.3	134.48	56.56	38.32	38.85	41.33	21.59	17.33	17.39	24.53	25.23
ICC4958.Ca_09057	8.09	9.99	10.03	52.95	22.71	33.07	32.96	13.42	14.19	28.7	21.49
ICC4958.Ca_09058	133.91	103.87	168.19	160.46	111.77	113.85	86.88	90.09	87.15	118.09	122.73
ICC4958.Ca_09059	112.05	803.95	145.09	428.45	320.96	322.56	256.91	176.4	147.5	162.7	200.36
ICC4958.Ca_09060	8.67	25.87	12.59	16.53	11.96	11.26	9.12	7.24	7.61	6.39	7.2
ICC4958.Ca_09061	3.11	5	5.7	10.55	18.04	14.9	9.32	3.28	4.78	3.71	3
ICC4958.Ca_09062	1.34	1.42	2.52	3.72	3.26	3.46	3.12	1.35	1.12	0.94	1.4
ICC4958.Ca_09063	10.02	6.71	7.8	8.8	6.32	5.55	5.57	5.11	6.38	4.33	4.91
ICC4958.Ca_09064	1.81	5.09	3.86	13.67	12.24	10.57	10.97	11.78	13.58	10.33	10.04
ICC4958.Ca_09065	23.48	11.17	113.45	25.21	15.62	21.3	15.42	22.45	31.99	22.54	34.33
ICC4958.Ca_09066	82.93	64.19	93.65	72.47	86.74	69.66	46.06	40.86	46.2	79.77	49.24
ICC4958.Ca_09067	94.54	11.1	2.63	0.68	0.8	2.13	1.1	2.37	2.72	13.75	3.21
ICC4958.Ca_09068	39	5.49	8.88	1	0.8	0.62	0.92	3.48	6.64	27	11.61
ICC4958.Ca_09069	27.95	26.74	28.84	21.91	28.46	29.69	39.64	33.75	33.87	35.68	33.76
ICC4958.Ca_09070	2.58	3.21	10.61	10.56	5.21	3.83	2.63	2.95	3.31	3.24	3.19
ICC4958.Ca_09071	6.98	0.95	0.55	0.99	1.82	2.01	1.15	8.24	11.46	5.75	5.72
ICC4958.Ca_09072	0.31	0.13	8.18	2.62	0.74	0.93	1.47	1.31	0.98	1.27	0.36
ICC4958.Ca_09073	22.92	14.07	52.03	33.66	26.04	26.14	27.52	29.26	22.78	17.17	16.91
ICC4958.Ca_09074	66.02	19.07	60.52	75.19	50.56	46.09	48.89	42.58	41.07	37.55	37.37
ICC4958.Ca_09075	16.04	1.55	3.84	2.02	0.5	0.28	0.53	6.87	6.43	1.71	0.41
ICC4958.Ca_09076	20.33	16.38	19.04	25.25	18.59	14.68	13.96	12.05	13.76	6.74	10.37
ICC4958.Ca_09077	11.14	32.68	57.86	19.2	23.15	19.26	10.83	10.86	13.42	9.15	15.97
ICC4958.Ca_09078	77.21	46.23	163.06	112.11	92.43	86.65	93.84	72.47	78.31	69.65	66.15
ICC4958.Ca_09079	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09080	23.67	36.46	30.24	40.43	40.15	43.93	31.52	27.2	28.67	15.63	21.21
ICC4958.Ca_09081	7.42	17.95	10.85	12.94	13.08	13.76	8.61	5.23	5.65	5.42	6.39
ICC4958.Ca_09082	3.2	3.99	5.74	6.35	4.14	4.84	3.39	3.58	3.09	3.29	4.13
ICC4958.Ca_09083	0	0	0	0.23	2.58	8.93	70.15	50.9	26.67	10.42	28
ICC4958.Ca_09084	2.62	3.75	3.91	2.24	2.44	2.66	2.01	3.35	3.38	2.12	2.88
ICC4958.Ca_09085	0.81	1.91	0.21	0.76	0.64	0.72	0.1	0.51	0.11	0	0.21
ICC4958.Ca_09086	0.18	0.17	0.83	0.51	0.19	0	0.24	0.06	0.12	0.11	0.16
ICC4958.Ca_09087	10.27	12.06	8.57	15.93	13.97	12.89	13.51	14.61	16.27	11.06	12.58
ICC4958.Ca_09088	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09089	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09090	6.87	6.95	13.47	16.16	13.35	15.64	16.78	11.56	14.08	11	9.85
ICC4958.Ca_09091	0	0	0	0.25	0	0.16	0	0	0	0	0
ICC4958.Ca_09092	24.52	0	0	0	0.11	0	0	0	0	0.31	0
ICC4958.Ca_09093	935.33	1390.68	1015.46	1089.09	774.35	645.16	540.15	372.49	424.45	878.42	629.61
ICC4958.Ca_09094	10.55	5.57	10.17	12.69	9.22	10.28	10.2	11.22	9.24	4.89	6.45
ICC4958.Ca_09095	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09096	0.09	0.12	0	0.06	0	0	0.07	0.04	0	0	0.04
ICC4958.Ca_09097	21.19	18.56	18.78	19.38	26.43	31.55	25.9	28.5	30.52	27.75	27.01
ICC4958.Ca_09098	13.23	9.33	20.67	19.05	14.93	14.42	14.24	12.51	13.15	9.38	16.03
ICC4958.Ca_09099	1.39	1.16	2.14	5.24	9.95	4.66	11.7	3.94	2.76	7.63	9.27
ICC4958.Ca_09100	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09101	87.96	10.37	31.7	30.97	29.54	46.18	82.32	122.34	110.88	67.15	40.57
ICC4958.Ca_09102	37.66	63.49	51.85	25.88	40.31	35.11	26.31	24.78	27.89	22.63	43.8
ICC4958.Ca_09103	84.94	268.92	92.37	225.49	144.76	156.53	168.85	117.26	99.73	110.67	139.55
ICC4958.Ca_09104	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09105	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09106	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09107	5.56	9.55	7.2	9.25	10.34	9.25	8.53	5.52	5.22	5.68	5.39
ICC4958.Ca_09108	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09109	3.9	5.83	7.47	12.63	5.19	2.79	3.29	1.31	1.69	0.9	0.9
ICC4958.Ca_09110	5.22	11.61	7.26	6.7	5.56	3.51	2.43	1.32	1.53	0.64	1.64
ICC4958.Ca_09111	2.98	7.15	11.51	10.34	2.97	2.51	3.56	2.12	0.89	0.34	2.05
ICC4958.Ca_09112	0	0.21	0.32	0.58	0.26	0.17	0.18	0	0.13	0.15	0
ICC4958.Ca_09113	158.7	99.59	61.99	140.15	187	209.78	167.39	188.82	199.08	162.08	132.31
ICC4958.Ca_09114	38.95	25.25	55.88	47.5	59.84	62.6	69.85	66.37	60.45	33.34	52.5
ICC4958.Ca_09115	0.2	0.05	0.24	1.47	4.02	5.17	3.31	0.48	0.91	0.54	0.83
ICC4958.Ca_09116	4.43	0.43	2.92	8.06	6.66	6.05	8.14	9.52	26.39	18.43	21.66
ICC4958.Ca_09117	0.62	0.15	0.95	2.84	1.13	1.19	0.32	0.5	1.2	1.78	1.39
ICC4958.Ca_09118	164.94	221.47	165.8	186.96	186	176.12	93.3	110.06	125.98	169.66	125.25
ICC4958.Ca_09119	61.5	52.88	53.83	80.1	110.18	130.88	133.24	76	73.36	54.21	57.01
ICC4958.Ca_09120	13.71	54.6	27.88	70.43	51.91	48.11	24.64	20.37	21.6	47.7	29.4
ICC4958.Ca_09121	14.92	11.63	18.91	21.58	19.6	19.76	14.06	8.76	10.73	7.53	9.25
ICC4958.Ca_09122	17.05	51.16	22.64	34.78	23.56	20.71	19.55	17.45	18.15	18.52	22.51
ICC4958.Ca_09123	12.36	11.68	24.94	27.36	16.34	16.02	11.66	9.57	12.28	6.56	6.7
ICC4958.Ca_09124	5.94	0.29	1.99	1.06	6.47	5.08	1.49	2.51	3.61	42.8	64.27
ICC4958.Ca_09125	0.49	0.36	2.13	1.27	0.39	0.54	0.49	0.35	0.49	0.62	0.48
ICC4958.Ca_09126	44.1	5.46	94.8	15.29	5.86	11.13	2.87	3.81	8.15	15.18	27.85
ICC4958.Ca_09127	62.75	19.81	94.08	49.18	51.07	57.01	63.2	73.48	75.5	65.4	61.21
ICC4958.Ca_09128	2.24	7.95	6.03	7.98	6.44	7.73	6.03	6.88	6.82	4.82	6.4
ICC4958.Ca_09129	0.78	0.65	0.81	25.39	134.67	227.82	174.04	128.34	127.42	37.65	33.12
ICC4958.Ca_09130	5.44	7.93	6.81	8.35	5.72	5.89	4.96	6.53	6.42	2.59	5.26
ICC4958.Ca_09131	8.68	10.25	14.43	15.34	13.86	12.88	13.21	11.46	12.37	16.39	12.47
ICC4958.Ca_09132	2.88	0	1.11	1.82	1.15	1.45	3.71	7.52	4.31	0.33	1.7
ICC4958.Ca_09133	40.96	19.88	9.54	24.76	27.42	25.27	23.19	18.18	19.59	15.06	16.93
ICC4958.Ca_09134	19.56	43.78	45.94	70.15	73.91	65.1	73.03	48.02	57.42	44.41	42.63
ICC4958.Ca_09135	36.93	19.32	14.58	21.95	31.99	31.28	31.49	44.67	49.02	56.52	38.83
ICC4958.Ca_09136	38.48	148.33	36.92	75.6	51.52	54.18	39.43	39.07	29.39	42.03	20.88
ICC4958.Ca_09137	24.83	24.5	361.89	17.06	15.49	47.05	17.6	26.46	32.13	12.75	29.03
ICC4958.Ca_09138	19.72	5	23.77	11.75	6.32	12.4	27.21	28.49	29.38	15.82	22.71
ICC4958.Ca_09139	17.28	12.52	13.92	20.13	22.39	26.85	21.92	13.92	13.69	9.86	11.9
ICC4958.Ca_09140	18.35	36.66	36.95	30.85	18.31	13.38	10.72	8.44	9.53	14.66	11.77
ICC4958.Ca_09141	54.85	17.29	52.47	20.25	16.84	18.91	18.14	23.61	27.79	32.08	27.37
ICC4958.Ca_09142	1.34	9.15	2.48	6.05	4.21	3.72	6.58	5.12	4.81	3.85	5.42
ICC4958.Ca_09143	4.86	4.76	7.79	9.33	6.72	4.5	4.19	4.61	3.68	2.99	3.96
ICC4958.Ca_09144	109.51	44.2	193.87	153.78	124.16	118.65	105.88	76.58	76.75	80.74	95.07
ICC4958.Ca_09145	10.32	3.88	4.81	2.05	1.04	0.69	0.89	0.71	0.52	0.34	0.29
ICC4958.Ca_09146	8.23	1.95	3.71	12.94	7.6	9.61	12	12.68	9.22	2.45	3.15
ICC4958.Ca_09147	30.4	5.57	10.88	13.03	25.07	48.4	205.64	153.74	119.46	29.9	155.53
ICC4958.Ca_09148	98.34	32.83	227.61	53.6	55.96	62.43	50.41	30.19	41.52	27.41	57.5
ICC4958.Ca_09149	9.96	7.29	15.43	16.11	11.81	11.3	13	12.49	11.63	5.72	8
ICC4958.Ca_09150	0	0.48	0.45	0.12	0.31	0.26	0.42	0.18	0.31	0	0
ICC4958.Ca_09151	0	0.34	0	0	0	0.54	0	0	0.32	0	0
ICC4958.Ca_09152	0	0	0	0	0	0	0	0.04	0	0	0.03
ICC4958.Ca_09153	0	0	0	0.38	0	0	0	0	0	0	0
ICC4958.Ca_09154	3.09	1.34	4.58	4.52	4.73	1.99	2.72	2.46	1.97	2.49	1.36
ICC4958.Ca_09155	22.37	1.87	4.05	1.63	1.33	2.24	3.6	10.88	18.62	20	10.54
ICC4958.Ca_09156	0	1.19	0	0.6	0	0.32	0	0	0	0	0.38
ICC4958.Ca_09157	0	0.04	0	0.02	0	0	0	0	0	0	0
ICC4958.Ca_09158	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09159	1.02	2.18	2.69	3.17	1.72	1.52	2.03	1.7	1.63	0.47	1.17
ICC4958.Ca_09160	6.25	2	27.3	14.61	9.71	11.24	4.09	3.71	3.41	5.2	1.96
ICC4958.Ca_09161	10.17	4.24	49.38	36	19.13	22.74	6.94	5.17	5.79	12.34	1.43
ICC4958.Ca_09162	0	0.06	0.18	0.05	0	0	0.11	0	0	0	0
ICC4958.Ca_09163	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09164	10.99	5.61	12.39	13.73	10.36	9.82	8.19	7.66	7.51	3.14	4.69
ICC4958.Ca_09165	0	0	0.2	5.84	3.28	37.73	173.42	126.84	76.77	16.17	39.29
ICC4958.Ca_09166	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09167	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09168	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09169	0	0	0.03	0.02	0	0.05	0	0	0.06	0	0
ICC4958.Ca_09170	60.95	247.95	122.4	96.7	70.06	70.46	51.48	53.17	59.33	57.29	62.78
ICC4958.Ca_09171	0.03	0.02	0.02	0.07	0.09	0.06	0.02	0.05	0.05	0	0.05
ICC4958.Ca_09172	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09173	7.62	10.57	14.5	20.89	15.03	15.19	13.95	8.09	7.99	4.32	7.47
ICC4958.Ca_09174	33.66	74.01	24.96	37.71	27.95	33.39	27.14	22.85	24.06	26.73	25
ICC4958.Ca_09175	9.22	19.69	11.74	14.24	15.54	16.29	11.42	11.56	11.61	6.46	9.64
ICC4958.Ca_09176	27.5	22.58	26.28	38.99	35.26	45.67	52.9	27.44	23.15	9.92	13.62
ICC4958.Ca_09177	0	0	0	0.22	0	0	0	0	0	0	0
ICC4958.Ca_09178	0.01	0.05	0.14	0.19	0.08	0.05	0.08	0.13	0.03	0.07	0.02
ICC4958.Ca_09179	0	0	0	0.05	0.12	0	0	0	0	0.07	0
ICC4958.Ca_09180	0.28	0	0.85	1.15	1.21	0.9	0.58	0.52	0.11	0.09	0.27
ICC4958.Ca_09181	0.04	0.09	0.03	0.09	0	0	0	0.04	0	0.07	0
ICC4958.Ca_09182	0.21	0.18	0.31	0.16	0.22	0.29	0.07	0.04	0.06	0.05	0.11
ICC4958.Ca_09183	0	0	0	0.03	0	0	0	0	0	0	0
ICC4958.Ca_09184	0	0	0	0	0.51	0	0	0	0	0	0
ICC4958.Ca_09185	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09186	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09187	35.09	25.88	24.02	35.29	38.76	31.68	29.09	26.69	31.54	57.19	93.18
ICC4958.Ca_09188	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09189	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09190	0	0.1	0	0	0	0.16	0.08	0	0	0	0.09
ICC4958.Ca_09191	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09192	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09193	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09194	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09195	0	0.09	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09196	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09197	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09198	1.71	0.71	2.31	0.65	0.55	0.81	1.95	1.54	0.95	2.9	2.49
ICC4958.Ca_09199	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09200	0	0.05	0	0	0	0.04	0.04	0.06	0	0	0.05
ICC4958.Ca_09201	0	0	0	0.03	0.08	0	0	0.1	0	0.05	0.04
ICC4958.Ca_09202	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09203	0.35	3.13	1.03	1.47	0.76	0.38	0.19	0.08	0.14	0	0.07
ICC4958.Ca_09204	21.48	14.21	28.95	22.64	21.09	15.31	18.36	16.25	16.25	9.29	15.08
ICC4958.Ca_09205	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09206	0	0	0	0.05	0	0	0	0	0	0	0
ICC4958.Ca_09207	11.77	11.9	15.86	17.57	17.62	17.65	15.7	14.56	14.14	8.02	7.99
ICC4958.Ca_09208	8.25	78.47	63.01	39.21	48.83	48.58	42.24	32.71	38.35	10.1	47.56
ICC4958.Ca_09209	23.09	26.85	21.12	23.86	18.69	16.92	13.61	12.03	14.43	10.33	14.77
ICC4958.Ca_09210	7.96	2.21	3.07	4.1	2.12	2.68	1.85	2.01	2.33	5.97	8.57
ICC4958.Ca_09211	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09212	19.47	42.42	21.21	26.47	24.94	22.34	20.83	24.11	26.52	23.64	23.52
ICC4958.Ca_09213	0	0.06	0.06	1.51	0.72	2.31	2.3	0.28	0.12	0.14	0.18
ICC4958.Ca_09214	17.8	7.32	7.64	1.74	4.88	2.02	0.61	0.51	4.17	35.97	32.92
ICC4958.Ca_09215	1.11	2.29	1.75	3.62	2.61	2.76	1.79	0.53	1.05	0.8	0.71
ICC4958.Ca_09216	0.16	0.03	0.03	0.1	0.06	0.08	0	0.04	0.06	0	0.06
ICC4958.Ca_09217	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09218	0.24	0.07	0.3	0.15	0.38	0.21	0.09	0.3	0.41	0.25	0.12
ICC4958.Ca_09219	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09220	0.5	0.84	0.86	0.22	1.93	1.43	0.26	0.72	0.48	0.93	0.48
ICC4958.Ca_09221	0	0.09	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09222	0.04	0.09	0.05	0.02	0	0	0	0	0	0.13	0.08
ICC4958.Ca_09223	0	0.03	0	0.01	0.02	0	0	0	0	0.01	0
ICC4958.Ca_09224	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09225	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09226	1.1	30.5	4.08	4.84	2.11	1.38	0.95	1.05	0.61	2.17	0.65
ICC4958.Ca_09227	18.25	4.68	12.78	7.4	11.52	8.84	12.45	40.51	68.49	228.22	241.89
ICC4958.Ca_09228	24.88	14.09	25.73	13.86	13.29	13.09	12.54	12.8	12.5	11.42	13.36
ICC4958.Ca_09229	98.67	53.18	68.11	71.36	75.4	91.83	110.03	98.67	119.9	137.06	90.1
ICC4958.Ca_09230	32.83	14.95	37.22	33.52	38.77	35.84	31.78	44.94	47.17	56.59	50.28
ICC4958.Ca_09231	25.33	21.21	25.41	60.86	55.83	47.22	32.63	21.76	23.08	25.35	30.49
ICC4958.Ca_09232	8.17	3.65	8.04	7.8	8.1	8.58	7.06	8.34	7.3	9.95	6.15
ICC4958.Ca_09233	11.44	3.26	28.47	9.32	7.18	12.63	6.1	7.42	8.18	6.37	7.85
ICC4958.Ca_09234	16.52	14.35	19.89	26.83	18.31	22.47	22.29	17.3	15.77	13.48	15.22
ICC4958.Ca_09235	56.22	25.59	73.93	41.05	38.97	37.19	29.93	34.71	32.57	38.27	46.8
ICC4958.Ca_09236	77.65	132.26	110.22	118.42	102.14	86.66	48.37	54.29	60.26	36.52	31.7
ICC4958.Ca_09237	14.67	0.98	15.4	1.6	1.25	1.97	1.72	1.21	1.48	3.5	2.77
ICC4958.Ca_09238	20.78	13.78	17.79	14.51	16.33	14.92	13.92	15.12	17.78	19.5	26.81
ICC4958.Ca_09239	0.04	0.04	0	1.18	2.36	4.48	14.82	4	3.22	0.4	2.16
ICC4958.Ca_09240	1.24	1.43	0.24	38.57	191.12	300.14	187.11	164.31	113.79	27.56	159.34
ICC4958.Ca_09241	26.72	6.56	17.68	22.88	26.65	20.78	38.89	32.23	30.23	53.1	42.07
ICC4958.Ca_09242	5.65	4	5.45	3.56	5.41	9.31	7.26	11.25	8.1	3.11	5.11
ICC4958.Ca_09243	19.01	12.59	25.51	25.77	20.71	20.84	18.05	22.78	23.47	13.2	16.92
ICC4958.Ca_09244	1.09	5.14	1.09	0.81	1.43	1.56	1.08	0.67	0.92	2.95	0.61
ICC4958.Ca_09245	113.6	303.71	139.22	192.94	192.63	213.48	164.22	139.37	117.62	172.13	202.39
ICC4958.Ca_09246	9.51	39.58	25.61	22.36	21.89	20.27	14.51	11.98	11.21	11.64	11.79
ICC4958.Ca_09247	0.18	0.07	0.64	0.34	0.61	1.06	5.09	2.11	2.29	2.64	1.42
ICC4958.Ca_09248	0	0.68	0.85	4.49	26.64	35.35	42.6	29.58	19.41	5.53	4.74
ICC4958.Ca_09249	0.2	0.23	0.79	5.39	17.01	38.23	53.32	33.03	26.54	6.33	5.77
ICC4958.Ca_09250	18.68	6.95	10.34	13.38	17.02	16.28	14.33	11.21	10.57	7.92	10.1
ICC4958.Ca_09251	156.87	10.48	81.76	39.51	31.96	25.74	19.85	20.93	26.98	35.84	35.44
ICC4958.Ca_09252	0	0	0	0.79	0.4	0.17	0.23	0.18	0.1	0.29	0.05
ICC4958.Ca_09253	0.09	0.22	0.14	0.84	0	0	0.13	0	0	0.24	0.21
ICC4958.Ca_09254	0	0	0	0.83	0	0	0	0.04	0.04	0.16	0
ICC4958.Ca_09255	0	0	0.04	0.15	0	0	0	0	0	0	0
ICC4958.Ca_09256	1.08	0.79	1.48	1.57	1.07	1.71	1.97	1.53	1.87	0.77	0.97
ICC4958.Ca_09257	13.16	9.3	20.78	13.82	12.01	11.82	12.16	13.42	14.06	8.57	10.66
ICC4958.Ca_09258	26.34	17.02	53.09	40.53	30.07	31.91	38.01	28.93	31.47	17.55	12.82
ICC4958.Ca_09259	5.18	4.39	7.92	10	9.66	9.62	7.43	4.83	5.35	3.44	4.27
ICC4958.Ca_09260	115.02	75.61	84.25	12.83	15.28	20.84	15.19	27.8	48.23	66.95	84.89
ICC4958.Ca_09261	11.55	8	18.59	14.88	16.03	13.6	11.84	15.57	15.6	9.98	11.28
ICC4958.Ca_09262	9.8	28.19	5.89	41.8	45.69	45.37	44.01	63.56	39.52	9.9	5.78
ICC4958.Ca_09263	228.55	295.89	234.15	249.69	320.11	323.79	282.75	518.01	584.46	345.48	363.17
ICC4958.Ca_09264	3.49	1.62	4.35	9.35	7.71	3.25	3.94	3.5	3.31	2.52	5.07
ICC4958.Ca_09265	3.41	13.74	6.14	8.97	4.53	0.38	3.76	3.77	3.17	6.78	7.16
ICC4958.Ca_09266	4.07	3.82	4.74	5.78	4.97	4.64	4.58	7.65	7.73	6.13	4.03
ICC4958.Ca_09267	26.44	46.12	21.82	30.93	34.91	37.15	32.77	32.1	25.36	19.21	22.96
ICC4958.Ca_09268	1.29	0.7	0.9	5.22	26.22	41.61	49.02	2.88	1.8	0.89	1.22
ICC4958.Ca_09269	44.12	23.55	30.98	45.19	51.89	65.33	74.63	69.27	61.2	19.97	26.96
ICC4958.Ca_09270	52.86	53.9	93.97	78.32	65.75	55.37	45.52	37.5	37.56	40.53	35.34
ICC4958.Ca_09271	61.05	65.05	45.12	81.95	58.14	57.96	53.09	45.62	45.69	45.99	39.59
ICC4958.Ca_09272	19.02	12.88	9.98	12.78	14.85	20.8	20.1	17.65	14.67	9.14	10.44
ICC4958.Ca_09273	14.27	60.91	23.17	21.13	15.81	16.34	14.08	15.6	13.68	21.21	25.38
ICC4958.Ca_09274	15.76	27.2	25.82	19.16	11.28	9.74	8.2	7.64	8.37	12.92	10.98
ICC4958.Ca_09275	8	13.41	17.13	14.86	5.18	5.23	6.54	7.66	6.56	9.77	9.27
ICC4958.Ca_09276	83.13	57.33	110.04	64.46	72.37	82.11	78.23	117.49	127.24	97.65	117.28
ICC4958.Ca_09277	8.3	2.4	5.19	7.46	9.91	12.57	15.69	11.25	9.83	3.45	4.31
ICC4958.Ca_09278	8.66	7.37	14.33	12.19	10.18	9.09	9.07	7.86	8.08	3.99	6.64
ICC4958.Ca_09279	0.28	0.57	0.72	1.34	1.09	1.06	1	0.48	0.53	0.35	0.4
ICC4958.Ca_09280	6.35	6.8	9.09	14.23	11.49	11.09	6.24	6.54	6.5	5.76	5.67
ICC4958.Ca_09281	2.73	6.83	7.38	4.76	5.71	3.5	1.62	2.65	3.01	4.89	4.15
ICC4958.Ca_09282	20.52	26.06	23.44	11.37	15.41	16.57	13.3	16.18	19.84	13.21	23.69
ICC4958.Ca_09283	24.36	16.88	43.58	43.5	29.49	28.85	31.82	29.46	29.88	13.6	18.67
ICC4958.Ca_09284	13.19	13.62	13.22	15.85	10.81	10.77	7.76	7.66	9.38	9.41	9.12
ICC4958.Ca_09285	22.18	33.48	22.12	38.59	54.24	52.12	43.16	26.73	22.02	12.38	13.15
ICC4958.Ca_09286	44.67	12.06	36.8	34.74	39.47	42.33	72.45	57.62	52.83	47.17	61.18
ICC4958.Ca_09287	5.27	7.28	12.75	15.67	10.84	12.12	11.99	8.39	6.47	2.87	4.35
ICC4958.Ca_09288	8.09	11.95	52.64	33.61	25.72	30.2	21.97	10.31	7.67	4.09	6.82
ICC4958.Ca_09289	3.17	0.2	13.43	0.35	0.24	0.11	0.58	0.16	0.14	0.06	0.25
ICC4958.Ca_09290	10.67	9.33	14.6	16.97	16.47	15.93	15.35	22.54	18.6	14.81	13.8
ICC4958.Ca_09291	54.82	52.87	46.93	53.99	52.48	53.56	43.58	40.45	33.05	41.35	43.16
ICC4958.Ca_09292	167.96	120.93	126.98	170.72	168.31	153.86	145.37	195.78	201.23	136.92	118.7
ICC4958.Ca_09293	14.82	8.87	44.3	96.69	79.88	48.38	135.62	119.71	115.06	41.85	117.8
ICC4958.Ca_09294	0.39	0	1.06	0.37	0	0.53	0	0.19	0	0	0
ICC4958.Ca_09295	0	0	0.15	0.37	0	0	0	0	0.16	0	0
ICC4958.Ca_09296	30.85	29.3	39.68	30.73	34.89	32.81	33.79	41.04	43.12	28.73	26.93
ICC4958.Ca_09297	5.08	2.74	14.87	13.01	14.96	11.21	17.05	18.13	18.91	5.56	8.73
ICC4958.Ca_09298	0.39	0.09	0	0.11	0.17	0.02	0.08	0.1	0.14	0.13	0.06
ICC4958.Ca_09299	4.71	2.5	5.12	5.2	7.68	7.92	7.15	4.77	5.29	2.16	2.44
ICC4958.Ca_09300	2.78	0.71	2.35	7.02	2.81	3.92	3.93	3.75	2.21	1.28	1.26
ICC4958.Ca_09301	15.57	17.69	29.52	33.97	17.89	16.31	11.49	14.34	16.55	8.99	10.41
ICC4958.Ca_09302	0.67	0	0.48	1.04	0.56	0.45	0.17	0.22	0.44	0.29	0
ICC4958.Ca_09303	0.06	0	0.18	0.33	0	0.2	0.09	0.17	0.05	0	0
ICC4958.Ca_09304	110.36	45.85	124.87	64.95	57.04	59.58	55.25	35.16	37.29	36.57	22
ICC4958.Ca_09305	10.21	39.74	32.27	23.04	22.1	19.03	23.88	15.47	12.81	9.91	19.78
ICC4958.Ca_09306	0	0.05	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09307	10.94	3.04	2.38	3.01	18.36	29.83	18.75	3.19	3.58	1.8	1.99
ICC4958.Ca_09308	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09309	0	0	0	0.05	0	0	0	0	0	0	0
ICC4958.Ca_09310	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09311	1.75	1.23	1.99	4.18	1.67	1.03	1.02	1.16	1.08	0.51	1.13
ICC4958.Ca_09312	0.7	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09313	29.41	114.97	175.59	44.21	32.28	53.18	29.64	41.03	93.59	113.3	295.04
ICC4958.Ca_09314	12.17	22.87	36.2	27.58	26.77	26.98	21.33	12.98	15.69	14.34	20.65
ICC4958.Ca_09315	34.13	16.37	72.62	35.11	61.19	73.27	74.55	100.03	120.03	73.44	125.27
ICC4958.Ca_09316	541.11	139.67	74.43	50.65	74.76	78.3	133.46	973.96	1216.26	1196.64	918.23
ICC4958.Ca_09317	3.28	23.06	14.22	4.19	6.84	12.95	23.09	3.91	2.14	3.55	8.87
ICC4958.Ca_09318	13.41	2.28	4.08	4.52	0.8	0.97	1.01	2.37	2.13	3.1	2.17
ICC4958.Ca_09319	37.35	31.84	71.6	44.02	32.85	35.65	41.79	45.96	44.2	20.61	28.69
ICC4958.Ca_09320	3.55	2.44	10.41	35.38	48.28	52.35	72.52	71.68	70.7	35.42	16.42
ICC4958.Ca_09321	508.16	270.26	552.72	56.55	92.15	98.3	116.59	389.02	352.31	123.97	118.3
ICC4958.Ca_09322	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_09323	0.02	0.03	0.04	0	0	0.06	0.06	0.03	0	0.01	0
ICC4958.Ca_09324	1.76	1.38	18.29	11.94	6.69	2.76	0.57	0.18	0.39	1.16	1
